paper_id,paper_title,self_citation,parent_id,parent_title,date
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,True,10.1109/TVCG.2011.193,"Evaluation of Traditional, Orthogonal, and Radial Tree Diagrams by an Eye Tracking Study",2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,True,temp1239,Indented Pixel Tree Plots,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,True,temp1240,Indented Pixel Tree Browser for Exploring Huge Hierarchies,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,temp1241,Research report: Interacting With Huge Hierarchies: Beyond Cone Trees,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,temp1242,,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,temp1243,Bubble Tree Drawing Algorithm,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,True,temp1244,Bubble Hierarchies,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,temp1245,A Visual Survey of Tree Visualization,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,True,temp1246,Botanical Visualization of Huge Hierarchies,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,temp1247,Icicle Plots: Better Displays for Hierarchical Clustering,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,temp1248,The Hyperbolic Browser: A Focus + Context Technique for Visualizing Large Hierarchies,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,10.1145/223904.223956,A focus+context technique based on hyperbolic geometry for visualizing large hierarchies,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,temp1250,On Balloon Drawings of Rooted Trees,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,10.1145/1890886.1890889,Quantifying the Space-Efficiency of 2D Graphical Representations of Trees,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,True,temp1252,Overlap-Free Drawing of Generalized Pythagoras Trees for Hierarchy Visualization,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,10.1057/palgrave.ivs.9500087,EncCon: An Approach to Constructing Interactive Visualization of Large Hierarchical Data,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,10.1111/j.1467-8659.2012.03078.x,"Computing voronoi treemaps: Faster, simpler, and resolution-independent",2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,True,temp1255,"Eugene Yaschenko, and Jian Ye",2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,10.1109/MCG.2011.103,Treevis.net: A Tree Visualization Reference,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,10.1145/102377.115768,Tree Visualization with Tree-maps: A 2D Space-Filling Approach,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,temp1258,"Focus+Context Display and Navigation Techniques for Enhancing Radial, Space-Filling Hierarchy Visualizations",2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,True,temp1259,Space-Reclaiming Icicle Plots,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,True,temp1260,Cushion Treemaps: Visualization of Hierarchical Information,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,10.1057/palgrave.ivs.9500035,Inter-Ring: A Visual Interface for Navigating and Manipulating Hierarchies,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,temp1262,Near Optimal Embedding of Binary Tree Architecture in VLSI,2020
10.1145/3430036.3430037,Multiple linked perspectives on hierarchical data,False,temp1263,Elastic Hierarchies: Combining Treemaps and Node-Link Diagrams,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,10.5555/1756006.1859912,How to explain individual classification decisions,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,temp1265,Graphical perception and graphical methods for analyzing scientific data,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,True,temp1266,ExplainExplore: Visual Exploration of Machine Learning Explanations,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,10.1016/j.dss.2009.05.016,Modeling wine preferences by data mining from physicochemical properties,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,temp1268,Towards A Rigorous Science of Interpretable Machine Learning,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,temp1269,Greedy function approximation: A gradient boosting machine,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,temp1270,Explaining the Explainer: A First Theoretical Analysis of LIME,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,full/10.1080/10618600.2014.907095,Peeking inside the black box: Visualizing statistical learning with plots of individual conditional expectation,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,temp1272,Using curves to enhance parallel coordinate visualisations,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,temp1273,A style-based generator architecture for generative adversarial networks,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,temp1275,Using Visual Analytics to Interpret Predictive Machine Learning Models,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,10.1145/2858036.2858529,Interacting with Predictions: Visual Inspection of Black-box Machine Learning Models,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,temp1277,A unified approach to interpreting model predictions,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,temp1279,The Explanation Game: Explaining Machine Learning Models with Cooperative Game Theory,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,10.1109/TVCG.2015.2467872,,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,10.1145/2939672.2939778,Why should I trust you?: Explaining the predictions of any classifier,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,10.1016/j.datak.2009.01.004,Explaining instance classifications with interactions of subsets of feature values,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,temp1283,The what-if tool: Interactive probing of machine learning models,2020
10.1145/3430036.3430067,Machine learning interpretability through contribution-value plots,False,10.1109/TVCG.2018.2864475,iForest: Interpreting random forests via visual analytics,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,10.1002/wics.101,Principal component analysis,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1286,A Frequency-Based Approach for the Detection and Classification of Structural Changes Using t-SNE,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1287,Variational Autoencoder based Anomaly Detection using Reconstruction Probability,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1288,"Unsupervised Learning, and Deep Architectures",2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1289,Comparing Visual-Interactive Labeling with Active Learning: An Experimental Study,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,10.1007/s00371-018-1500-3,VIAL: a unified process for visual interactive labeling,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1291,"SUS: a ""quick and dirty"" usability",2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1292,Predicting user behavior in electronic markets based on personality-mining in large online social networks,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1293,"High-performance diagnosis of sleep disorders: a novel, accurate and fast machine learning approach using electroencephalographic data",2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1294,Density-Based Clustering Based on Hierarchical Density Estimates,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1295,"Interactive labelling of a multivariate dataset for supervised machine learning using linked visualisations, clustering, and active learning",2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,True,10.1145/3430036.3430058,The Machine Learning Model as a Guide: Pointing Users to Interesting Instances for Labeling through Visual Cues,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,10.5555/2968618.2968725,Stochastic Neighbor Embedding,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,10.1126/science.1127647,Reducing the Dimensionality of Data with Neural Networks,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1300,The MNIST database of handwritten digits,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1302,,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1303,Visualizing Data using t-SNE,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,10.5555/2371238,"Afshin Rostamizadeh, and Ameet Talwalkar",2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1305,A literature survey of active machine learning in the context of natural language processing,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1306,A Cluster-then-label Semi-supervised Learning Approach for Pathology Image Classification,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1307,Analysis on credit card fraud detection methods,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,10.1162/neco_a_00990,Deep Convolutional Neural Networks for Image Classification: A Comprehensive Review,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1309,High-performance detection of alcoholism by unfolding the amalgamated EEG spectra using the Random Forests method,2020
10.1145/3430036.3430060,Cluster-clean-label: an interactive machine learning approach for labeling high-dimensional data,False,temp1310,Knowledge Generation Model for Visual Analytics,2020
